Feature ID,Feature Name,Clean Feature Name,Target,Diameter,Center Latitude,Center Longitude,Northernmost Latitude,Southernmost Latitude,Easternmost Longitude,Westernmost Longitude,Coordinate System,Continent Ethnicity,Feature Type,Feature Type Code,Quad,Approval Status,Approval Date,Reference,Origin,Additional Info,Last Updated
8292,Cichus N,Cichus N,Moon,7.42,-30.58,338.26,-30.46,-30.71,338.40,338.12,+E (0-360),Italy,Satellite Feature,SF,LAC-94,Approved,2006,[66],Francesco Degli Stabili (Cecco D'Ascoli); Italian astronomer (1257-1327).,,"Oct 18, 2010"
15915,Ciinkwia Saxum,Ciinkwia Saxum,Bennu,0.02,-4.97,249.47,-2.85,-7.08,251.30,247.63,+E (0-360),Algonquin,"Saxum, saxa",SA,-,Approved,"Mar 26, 2020",[572],"Thunder-beings of Algonquian mythology (in particular Oklahoma Miami Nation) that live in the sky and cause thunder and lightning. They look like giant eagles, or as birds with a human head.",None,"Mar 30, 2020"
15498,Cilaos,Cilaos,Mars,21.40,-35.71,129.48,-35.52,-35.88,129.67,129.23,+E (0-360),Reunion Island,"Crater, craters",AA,mc29,Approved,"Aug 15, 2016",[36],Town on Réunion Island.,None,"Aug 16, 2016"
1215,Cilicia Flexus,Cilicia Flexus,Europa,1312.00,-59.50,188.30,-42.30,-61.40,221.50,147.20,+E (0-360),Greek,"Flexus, flexūs",FE,-,Approved,1979,[19],Land named for Cilix on his search for Europa.,,"Oct 01, 2006"
1216,Cilix,Cilix,Europa,15.00,2.60,178.10,2.80,2.40,178.30,177.80,+E (0-360),Greek,"Crater, craters",AA,-,Approved,1985,[19],Brother of Europa.,Defines 182 degrees longitude on Europa.,"Jan 04, 2008"
15940,Cimmeria Tholi,Cimmeria Tholi,Mars,222.43,-34.59,158.55,-33.81,-36.01,160.91,156.18,+E (0-360),Greek,"Tholus, tholi",TH,mc29,Approved,"Oct 27, 2020",[57],Classical albedo feature name.,None,"Nov 24, 2020"
1217,Cinco,Cinco,Moon,0.07,-9.10,15.52,-9.10,-9.10,15.52,15.52,+E (0-360),American,Landing site name,LF,LAC-78,Approved,1973,[60],"Astronaut-named feature, Apollo 16 site.",None,"Oct 25, 2010"
1218,Cipactli Mons,Cipactli Mons,Venus,200.00,-31.50,332.50,-31.50,-31.50,332.50,332.50,+E (0-360),Aztec,"Mons, montes",MO,v55,Approved,1997,[107],Aztec crocodile-like monster-goddess from which the earth was created.,,"Oct 01, 2006"
1219,Cipango Planum,Cipango Planum,Triton,0.00,11.50,34.00,11.50,11.50,34.00,34.00,+E (0-360),Italy,"Planum, plana",PM,-,Approved,1991,[83],Legendary island described by Marco Polo.,,"Oct 01, 2006"
1220,Circe,Circe,Tethys,79.00,-12.60,305.34,-8.20,-16.15,309.56,301.43,+E (0-360),Greek,"Crater, craters",AA,-,Approved,1982,[28],Changed Odysseus' companions into swine.,,"May 15, 2010"
1221,Circle,Circle,Mars,11.80,-22.17,334.47,-22.07,-22.27,334.58,334.37,+E (0-360),United States,"Crater, craters",AA,mc19,Approved,1976,[36],"Town in Montana, USA.",,"Nov 17, 2010"
1222,Cisti,Cisti,Ganymede,70.00,-31.60,295.77,-30.86,-32.32,296.66,294.89,+E (0-360),Iran,"Crater, craters",AA,-,Approved,1997,[146],Iranian healing god.,None,"Nov 13, 2015"
1223,Citlalpul Vallis,Citlalpul Vallis,Venus,3160.00,-51.80,187.00,-51.50,-59.00,205.50,168.00,+E (0-360),Mexico,"Vallis, valles",VA,v59,Approved,1994,[107],Aztec name for planet Venus. Name changed from Citlalpul Valles.,,"Oct 01, 2006"
14990,Citrine,Citrine,Steins,0.61,13.70,340.60,13.70,13.70,340.60,340.60,+E (0-360),,"Crater, craters",AA,-,Approved,"May 09, 2012",[272],"Yellow gemstone, a variety of the mineral quartz.",None,"May 09, 2012"
6806,[Ciuacoatl Corona],Ciuacoatl Corona,Venus,100.00,53.00,150.90,53.00,53.00,150.90,150.90,+E (0-360),Aztec,"Corona, coronae",CR,v04,Dropped,1994,[27],Aztec earth goddess. Changed to Ciuacoatl Mons.,,"Mar 01, 2007"
1224,Ciuacoatl Mons,Ciuacoatl Mons,Venus,100.00,53.00,150.90,53.00,53.00,150.90,150.90,+E (0-360),Aztec,"Mons, montes",MO,v04,Approved,1997,[27],Aztec earth goddess. Changed from Ciuacoatl Corona.,,"Oct 01, 2006"
1225,Clackmannan,Clackmannan,Mathilde,2.80,18.90,99.20,18.90,18.90,99.20,99.20,+E (0-360),Scotland,"Crater, craters",AA,-,Approved,2000,[151],Scottish coal basin.,,"Oct 01, 2006"
1226,Clairaut,Clairaut,Moon,76.89,-47.84,13.86,-46.57,-49.10,15.75,11.97,+E (0-360),France,"Crater, craters",AA,LAC-113,Approved,1935,[66],Alexis Claude; French mathematician (1713-1765).,,"Oct 18, 2010"
8293,Clairaut A,Clairaut A,Moon,34.19,-49.05,14.75,-48.49,-49.62,15.61,13.89,+E (0-360),France,Satellite Feature,SF,LAC-127,Approved,2006,[66],Alexis Claude; French mathematician (1713-1765).,,"Oct 18, 2010"
8294,Clairaut B,Clairaut B,Moon,41.45,-48.36,12.64,-47.67,-49.04,13.67,11.61,+E (0-360),France,Satellite Feature,SF,LAC-127,Approved,2006,[66],Alexis Claude; French mathematician (1713-1765).,,"Oct 18, 2010"
8295,Clairaut C,Clairaut C,Moon,16.18,-48.17,13.39,-47.90,-48.43,13.79,12.99,+E (0-360),France,Satellite Feature,SF,LAC-127,Approved,2006,[66],Alexis Claude; French mathematician (1713-1765).,,"Oct 18, 2010"
